model,group,player_id,playername,teamname,estimate,posterior_sd,hdi_prob,hdi_lower,hdi_upper,p_gt_zero,p_lt_zero,r_hat,ess_bulk,ess_tail,tempo_ratio,tempo_ratio_hdi_lower,tempo_ratio_hdi_upper,tempo_pct_difference,tempo_pct_difference_lower,tempo_pct_difference_upper,expected_tempo_pct_change,rank
mu,player,1860,Takefusa Kubo,Japan,-0.020435719000843663,0.05330156756366151,0.95,-0.12440460930045934,0.08809217206806547,0.33875,0.66125,1.0005703004043183,7739.040209151441,2841.489118369643,0.9797716751525538,0.8830224894820167,1.0920887774704466,-2.022832484744619,-11.697751051798333,9.208877747044664,-2.022832484744619,504
mu,player,13151,Srdjan Babic,Serbia,-0.020532109726946638,0.052030024381520615,0.95,-0.12217074766709082,0.08192035476991329,0.3475,0.6525,0.9997961242646629,9806.19117605389,3169.0510276760656,0.9796772388008381,0.8849972443860884,1.0853693618944547,-2.0322761199161876,-11.50027556139116,8.536936189445466,-2.0322761199161876,505
mu,player,13860,Marko Livaja,Croatia,-0.020882810500977064,0.05108015030993521,0.95,-0.11839934612939274,0.07642751328234275,0.354,0.646,1.0026417533468481,9200.260610467109,3201.714281593874,0.9793337254736063,0.8883412261398044,1.079423943602643,-2.066627452639369,-11.165877386019563,7.942394360264293,-2.066627452639369,506
mu,player,13857,Borna Barisic,Croatia,-0.020997139864210784,0.048261546919822325,0.95,-0.11453844946784912,0.07341616016888887,0.336,0.664,1.0010593277839006,8310.368190567868,2805.4755435044885,0.9792217652726708,0.8917776493828734,1.0761783062820502,-2.0778234727329203,-10.822235061712659,7.6178306282050245,-2.0778234727329203,507
mu,player,8344,Alex Balde,Spain,-0.021013371234969314,0.03635733161964162,0.95,-0.09258022999480359,0.04953771662163581,0.2765,0.7235,1.0038931281312107,6985.771664264651,2474.134541087146,0.9792058712901348,0.9115760722870004,1.0507852235361366,-2.079412870986519,-8.842392771299956,5.078522353613657,-2.079412870986519,508
mu,player,444,Tariq Lamptey,Ghana,-0.021241043795288544,0.05180185588117532,0.95,-0.1210345299345989,0.08162078204968623,0.338,0.662,1.0002715841247647,7900.981846531769,3013.8965230156846,0.9789829583588803,0.8860033654264088,1.0850442635399915,-2.1017041641119727,-11.399663457359122,8.50442635399915,-2.1017041641119727,509
mu,player,4152,Pape Sarr,Senegal,-0.02129258101403925,0.04724995553849797,0.95,-0.11212032207459424,0.07098289535245837,0.3275,0.6725,1.0007872843224945,8762.958184576877,3119.78674371301,0.9789325056001108,0.8939366907119751,1.073562862796929,-2.1067494399889197,-10.606330928802487,7.356286279692892,-2.1067494399889197,510
mu,player,13997,Abdullah Madu,Saudi Arabia,-0.021339252008081636,0.05569537273906129,0.95,-0.12759466513053117,0.0869517994526602,0.3495,0.6505,1.0002365182784376,7865.590441207967,3072.843773815502,0.9788868189131038,0.8802100866873499,1.09084409916844,-2.1113181086896193,-11.97899133126501,9.084409916844006,-2.1113181086896193,511
mu,player,137,Daniel James,Wales,-0.021358039086763037,0.05058972704968869,0.95,-0.12114022438296226,0.0778421832413539,0.33075,0.66925,1.0025981690682322,7961.364625434809,2828.3529425225443,0.9788684286621668,0.8859097247381895,1.080952052858975,-2.1131571337833166,-11.409027526181049,8.09520528589751,-2.1131571337833166,512
mu,player,13998,Salem Al-Dawsari,Saudi Arabia,-0.021362030080230597,0.03793404736125194,0.95,-0.09289325383135126,0.054727251687117895,0.2855,0.7145,1.0008801883099228,8592.071791394874,3154.6419783539754,0.9788645220124581,0.9112907719027881,1.056252484300673,-2.1135477987541895,-8.870922809721193,5.625248430067309,-2.1135477987541895,513
mu,player,13972,Abolfazl Jalali,Iran,-0.02139928787840673,0.053407727319318435,0.95,-0.12632064077846616,0.0833506164504489,0.34975,0.65025,1.002434443891279,8105.721879324701,3006.4502007717633,0.978828052355049,0.8813322104274282,1.0869228347735436,-2.1171947644951006,-11.866778957257186,8.692283477354357,-2.1171947644951006,514
mu,player,8129,Marcelo Brozovic,Croatia,-0.021498647503982758,0.024300331870183968,0.95,-0.06968836451300466,0.02673554713738305,0.191,0.809,1.000697141212414,6611.179017686113,2810.456898591549,0.978730801197763,0.9326844321882842,1.0270961483285677,-2.126919880223699,-6.731556781171577,2.709614832856766,-2.126919880223699,515
mu,player,8031,Mohammed Kudus,Ghana,-0.02163706355385966,0.040241372118289834,0.95,-0.10233831864681377,0.05466707491488242,0.3045,0.6955,0.9998984765248492,6994.757204310413,2780.496662334511,0.9785953385216889,0.9027240916072543,1.0561889243479379,-2.1404661478311104,-9.72759083927457,5.618892434793787,-2.1404661478311104,516
mu,player,1550,Nemanja Maksimovic,Serbia,-0.022145446796151023,0.04270848958464448,0.95,-0.104400957243046,0.0595843036018925,0.2995,0.7005,1.000183033633048,8349.421954962445,2944.6447985241716,0.978097963489878,0.9008640170444195,1.061395236649404,-2.1902036510122014,-9.913598295558046,6.139523664940394,-2.1902036510122014,517
mu,player,1168,Nouhou Tolo,Cameroon,-0.022274683788618032,0.039678197799833614,0.95,-0.1000365882617188,0.05705528236344875,0.28525,0.71475,1.0008302610049336,8158.5972742164295,2938.109523095912,0.9779715652185806,0.9048043122133415,1.0587143370085073,-2.202843478141936,-9.519568778665855,5.871433700850726,-2.202843478141936,518
mu,player,4625,Robert Lewandowski,Poland,-0.022448353464099256,0.042995846592546544,0.95,-0.10390624439283933,0.06263538745590817,0.30125,0.69875,1.0035007181885636,9393.08973379255,2973.3471389448214,0.977801735961742,0.9013097963072133,1.0646385878708866,-2.2198264038257975,-9.869020369278669,6.463858787088661,-2.2198264038257975,519
mu,player,13790,Brandon Aguilera,Costa Rica,-0.02257609281318562,0.04770409641180097,0.95,-0.11305873139526028,0.07179428607242772,0.3155,0.6845,1.0009974460755455,8220.59760542274,2878.7125317448254,0.9776768401816774,0.8930982056719456,1.0744342952293913,-2.2323159818322558,-10.690179432805436,7.443429522939127,-2.2323159818322558,520
mu,player,13801,Yuki Soma,Japan,-0.02263541569162453,0.05470822955488531,0.95,-0.1355481059520841,0.08386821184418143,0.33925,0.66075,1.0015800067825547,7813.162678741759,2825.1070643581425,0.9776188432976228,0.8732371540133589,1.0874855666473147,-2.238115670237717,-12.676284598664111,8.748556664731467,-2.238115670237717,521
mu,player,428,Ismaïla Sarr,Senegal,-0.02299336661416436,0.041557670956444755,0.95,-0.10760266077421833,0.06072006091869298,0.2775,0.7225,1.0037916397245934,8660.033060949007,2896.4050962206534,0.9772689663538954,0.8979843299520581,1.062601408885259,-2.2731033646104626,-10.201567004794187,6.260140888525889,-2.2731033646104626,522
mu,player,13795,Alvaro Zamora,Costa Rica,-0.023177987997714204,0.05458961871018853,0.95,-0.13300820356902196,0.07977146588362526,0.33775,0.66225,1.000610380239284,8431.739098612506,3220.919125278294,0.9770885582593352,0.8754579101999204,1.0830395279088856,-2.291144174066484,-12.454208980007964,8.303952790888559,-2.291144174066484,523
mu,player,8042,Wojciech Szczesny,Poland,-0.023197114386505978,0.048769445374786814,0.95,-0.11899004865522318,0.07039342028083478,0.31775,0.68225,1.0003069415924153,8177.94447526066,2991.2511217506435,0.9770698702624034,0.8878166356874306,1.0729302107361183,-2.293012973759656,-11.218336431256937,7.293021073611827,-2.293012973759656,524
mu,player,195,Richarlison,Brazil,-0.02320607422127051,0.04620061745845296,0.95,-0.11112231023453913,0.06672478524127902,0.304,0.696,0.9995586694713481,8304.55776503244,2772.577232625818,0.9770611159170313,0.8948292954545278,1.0690012327697693,-2.2938884082968736,-10.517070454547216,6.900123276976933,-2.2938884082968736,525
mu,player,6019,Nikola Vlasic,Croatia,-0.0232184583839127,0.044788730008558625,0.95,-0.1114893760202603,0.0665903623591232,0.297,0.703,1.0018416947277804,7743.484899132648,2754.8969220302433,0.9770490159081848,0.8945008945121679,1.0688575442007644,-2.2950984091815174,-10.549910548783215,6.88575442007644,-2.2950984091815174,526
mu,player,13044,Jawad El Yamiq,Morocco,-0.0238172398915059,0.03324572323560175,0.95,-0.08870050483467241,0.042020805942847864,0.2345,0.7655,0.9999895121693351,7179.464076198444,2966.155381709408,0.9764641521457244,0.9151196064344689,1.042916177379414,-2.353584785427565,-8.488039356553113,4.2916177379414,-2.353584785427565,527
mu,player,13799,Shuichi Gonda,Japan,-0.02414823276160008,0.049064949514319216,0.95,-0.12215005028688324,0.07440260701935524,0.30275,0.69725,1.0020193606022472,8163.437433752916,2855.6322988272773,0.9761410029564506,0.8850155617000977,1.0772404227574215,-2.3858997043549435,-11.498443829990235,7.724042275742149,-2.3858997043549435,528
mu,player,5135,Josh Sargent,United States,-0.02433160989294486,0.04948448206425982,0.95,-0.11886348136017111,0.07248884723514187,0.31775,0.68225,1.0011364741522406,7854.96199175332,2747.2319723033543,0.9759620174309681,0.8879290113489036,1.0751808147844797,-2.403798256903189,-11.207098865109643,7.518081478447969,-2.403798256903189,529
mu,player,9993,Kalidou Koulibaly,Senegal,-0.024354446604507,0.035521268256204934,0.95,-0.09454954148379881,0.044914572369658554,0.2495,0.7505,1.0017814843106854,8087.010680572153,2923.0160831105427,0.9759397299223681,0.9097826615265586,1.045938504044158,-2.4060270077631896,-9.021733847344137,4.5938504044158,-2.4060270077631896,530
mu,player,9806,Lois Openda,Belgium,-0.024702209780718624,0.055488569184167946,0.95,-0.1364448494801207,0.08380442408680586,0.325,0.675,1.0006341303245998,7851.4526983339465,3044.075329686541,0.9756003930299568,0.8724544352485015,1.087416200594216,-2.4399606970043175,-12.754556475149847,8.741620059421606,-2.4399606970043175,531
mu,player,5968,Lovro Majer,Croatia,-0.024856935759921116,0.04597790023853218,0.95,-0.11447233942583544,0.06369412738245755,0.29325,0.70675,1.0001941825310177,7971.468483120646,2782.1743198986455,0.9754494539812322,0.8918366067895578,1.065766360154637,-2.4550546018767827,-10.816339321044222,6.576636015463699,-2.4550546018767827,532
mu,player,92,Andreas Christensen,Denmark,-0.025021360905228697,0.026818172305184435,0.95,-0.07742478262880842,0.026758039738923683,0.1725,0.8275,1.0005951098480086,6788.860613686669,3377.3329657028426,0.9752890787482429,0.9254966352025797,1.0271192506527909,-2.471092125175711,-7.450336479742026,2.711925065279086,-2.471092125175711,533
mu,player,13798,Yuto Nagatomo,Japan,-0.025204105648845173,0.04058617137141308,0.95,-0.10302381137737643,0.05641192545928485,0.27325,0.72675,1.0015065578131235,8995.585846554077,3178.9241702086006,0.9751108660798052,0.9021054928514521,1.0580334248884986,-2.488913392019476,-9.789450714854786,5.803342488849861,-2.488913392019476,534
mu,player,13821,Keanu Baccus,Australia,-0.025601974456290432,0.048926930954266826,0.95,-0.12000391930312765,0.06961172391235915,0.29675,0.70325,1.000530986611732,10444.352130678293,3083.115100394881,0.9747229770519805,0.8869169606139279,1.0720918328079398,-2.527702294801948,-11.308303938607212,7.209183280793985,-2.527702294801948,535
mu,player,14005,Sami Al-Najei,Saudi Arabia,-0.025663347148669267,0.0533200431040544,0.95,-0.12908943791286034,0.07923084993846609,0.31575,0.68425,1.0007385422289448,8866.727077750702,3037.734622388677,0.9746631575142172,0.8788953554640594,1.0824541777099423,-2.533684248578283,-12.11046445359406,8.245417770994234,-2.533684248578283,536
mu,player,1938,Hakim Ziyech,Morocco,-0.02592528020624716,0.03314172002288759,0.95,-0.09176015273954576,0.04212446896437904,0.20875,0.79125,1.0029487540118835,9238.247396053986,2998.478491966371,0.9744078944456384,0.9123239417037561,1.0430242948253585,-2.5592105554361644,-8.767605829624392,4.302429482535852,-2.5592105554361644,537
mu,player,13918,Sang-ho Na,South Korea,-0.026039066176700806,0.050252324055043616,0.95,-0.12466630439287035,0.07386060370349931,0.30275,0.69725,1.0003240245485516,9199.116524098972,2741.1508113707127,0.9742970268054618,0.8827914370639912,1.0766567130768938,-2.570297319453818,-11.720856293600878,7.665671307689381,-2.570297319453818,538
mu,player,8328,Remo Freuler,Switzerland,-0.02627377316271326,0.03558919121064198,0.95,-0.09598342829039659,0.04270096274926609,0.227,0.773,1.000013757720761,8256.208949509672,3152.996773279241,0.9740683793204501,0.9084790709953082,1.0436257652041212,-2.5931620679549905,-9.152092900469178,4.36257652041212,-2.5931620679549905,539
mu,player,3519,Michael Estrada,Ecuador,-0.026446143340333357,0.04783005713958225,0.95,-0.11828788639268709,0.0687400851226753,0.28925,0.71075,1.0066317984980806,10185.055903183835,2851.9089719661365,0.9739004934505667,0.8884402459372324,1.0711577631251836,-2.609950654943327,-11.155975406276763,7.115776312518363,-2.609950654943327,540
mu,player,14023,Mohamed Ali Ben Romdhane,Tunisia,-0.026721608060224306,0.051895389933392114,0.95,-0.13028180280568744,0.07175561429394212,0.31075,0.68925,1.0006052565485704,7562.683595816025,2607.0747785605918,0.9736322551707243,0.8778480160272095,1.07439274574773,-2.636774482927573,-12.215198397279048,7.439274574773003,-2.636774482927573,541
mu,player,4622,Kingsley Coman,France,-0.026746233622186883,0.0436591992379657,0.95,-0.1119905317868016,0.058597813301325935,0.26775,0.73225,1.0018999377084892,8434.581102416561,2539.17403004736,0.9736082792245075,0.8940527225420705,1.060348696828944,-2.6391720775492455,-10.594727745792953,6.034869682894395,-2.6391720775492455,542
mu,player,14028,Issam Jebali,Tunisia,-0.026875286575268123,0.05144598931607736,0.95,-0.12604239596846842,0.07300255033336353,0.309,0.691,1.0007676133434888,7163.414699800514,2634.0692795639106,0.9734826403081402,0.8815774706604745,1.0757332803896804,-2.6517359691859754,-11.842252933952546,7.573328038968041,-2.6517359691859754,543
mu,player,371,Jack Grealish,England,-0.026898635448728874,0.04510694761602594,0.95,-0.1161011583232851,0.06137120824744821,0.27575,0.72425,0.9999964559778242,8123.3629605882215,3285.632035579699,0.9734599108505101,0.8903851488729226,1.0632935442707847,-2.654008914948991,-10.961485112707736,6.329354427078471,-2.654008914948991,544
mu,player,136,Marcus Rashford,England,-0.027122673981843093,0.04408892151557717,0.95,-0.11376613873756883,0.057739647150221486,0.27425,0.72575,1.0003621227271013,6596.184156536131,2792.545018206161,0.9732418427487786,0.8924666448555675,1.0594391318037366,-2.6758157251221437,-10.753335514443252,5.943913180373661,-2.6758157251221437,545
mu,player,70,Cameron Carter-Vickers,United States,-0.02714831222135414,0.043678931299488064,0.95,-0.11425234134020465,0.05719270669393043,0.26625,0.73375,1.0014698500974097,8064.698396954079,2868.6687551368377,0.9732168908611747,0.8920328307194,1.0588598401150466,-2.678310913882531,-10.796716928060002,5.8859840115046635,-2.678310913882531,546
mu,player,1529,Ansu Fati,Spain,-0.027198608201793064,0.05105810901564264,0.95,-0.12919249429251403,0.0760819310113607,0.298,0.702,1.0028962972463649,8977.209330476158,2594.6511104592832,0.9731679431944148,0.8788047843576762,1.0790509782736748,-2.6832056805585203,-12.119521564232382,7.90509782736748,-2.6832056805585203,547
mu,player,8578,Simon Kjaer,Denmark,-0.027225208150713966,0.0447139235484859,0.95,-0.11574643486439698,0.058466903893353,0.28075,0.71925,1.0029459951381885,7545.392296924598,2615.7397790086166,0.9731420573211174,0.8907010453973149,1.0602098962941433,-2.685794267888264,-10.929895460268513,6.020989629414331,-2.685794267888264,548
mu,player,4105,Wahbi Khazri,Tunisia,-0.027609274750480032,0.05230142640569504,0.95,-0.12980268358146738,0.07288792287300054,0.31425,0.68575,1.001370101884495,9621.112063760085,2942.879116049473,0.9727683777235923,0.8782687106610271,1.0756099788827256,-2.723162227640774,-12.173128933897292,7.560997888272558,-2.723162227640774,549
mu,player,13937,Angelo Preciado,Ecuador,-0.027692740608172065,0.042547301519005834,0.95,-0.10956523073094035,0.05778279130360822,0.251,0.749,1.0020798488557603,8504.376894367453,2979.654855533007,0.972687188164935,0.8962237011282193,1.0594848413941869,-2.7312811835064954,-10.377629887178074,5.948484139418686,-2.7312811835064954,550
mu,player,14013,Aymen Dahmen,Tunisia,-0.028014636257644852,0.0512652336491762,0.95,-0.1285861123118273,0.07306809660471887,0.292,0.708,1.0029467571236867,7839.095408304884,2741.75604124534,0.9723741347787316,0.8793378373439812,1.075803793006077,-2.762586522126842,-12.06621626560188,7.580379300607709,-2.762586522126842,551
mu,player,14027,Naim Sliti,Tunisia,-0.02805965193679182,0.05120663715239885,0.95,-0.12708302894056853,0.07195340487429033,0.2975,0.7025,1.0000034988894848,7375.234321791397,2916.4897809652803,0.9723303636818698,0.8806605492491172,1.0746052715295396,-2.766963631813024,-11.933945075088282,7.460527152953955,-2.766963631813024,552
mu,player,4174,Jean-Charles Castelletto,Cameroon,-0.028189955447528177,0.04292142916419472,0.95,-0.11182146763293718,0.05951541593265071,0.25225,0.74775,1.002467502751384,10210.216484280612,2872.445720230101,0.9722036738761289,0.8942038875870524,1.0613221221237803,-2.7796326123871062,-10.579611241294762,6.13221221237803,-2.7796326123871062,553
mu,player,1896,Matty Cash,Poland,-0.028231853455570693,0.04012842653109543,0.95,-0.107358023088296,0.051071639120415145,0.242,0.758,1.001119993938324,8199.909706709015,3054.5678142077954,0.9721629413320941,0.8982040376338257,1.0523982834700825,-2.7837058667905867,-10.179596236617428,5.239828347008246,-2.7837058667905867,554
mu,player,12586,Sofyan Amrabat,Morocco,-0.028491022299153616,0.027277886390233194,0.95,-0.08240113982927666,0.025659397378199122,0.15075,0.84925,1.000300758751468,7256.006588399138,2816.3587294424674,0.9719110196333527,0.9209024739326019,1.0259914335817537,-2.808898036664731,-7.909752606739806,2.599143358175371,-2.808898036664731,555
mu,player,8324,Joakim Maehle,Denmark,-0.02856866104408021,0.03841225419354516,0.95,-0.10306910203600661,0.045325959217500135,0.2305,0.7695,1.0037408482128913,8871.187525870631,2685.3234181704142,0.9718355646107625,0.9020646368247321,1.0463688779073768,-2.816443538923752,-9.793536317526785,4.636887790737676,-2.816443538923752,556
mu,player,926,Alistair Johnston,Canada,-0.028586165566871262,0.037070207033071005,0.95,-0.1022586369358376,0.043963982006487025,0.22075,0.77925,1.0009785747008646,7920.292896435238,3091.7610142467515,0.9718185532418611,0.9027960250732657,1.0449447173985817,-2.818144675813894,-9.720397492673428,4.494471739858175,-2.818144675813894,557
mu,player,963,Tajon Buchanan,Canada,-0.02897141070109253,0.041138953620771884,0.95,-0.10939104565864191,0.052003059408892355,0.242,0.758,1.0009215531516078,7789.739248556474,2692.9093678174486,0.9714442369792675,0.8963798235150958,1.0533789652254082,-2.8555763020732483,-10.362017648490419,5.337896522540819,-2.8555763020732483,558
mu,player,5097,Ibrahima Konaté,France,-0.029556077421452102,0.028091233280894714,0.95,-0.08464269487921554,0.025955143581409424,0.14925,0.85075,0.9998526409349182,7526.203882399536,3093.827243812885,0.9708764318677715,0.9188405321829919,1.0262949115267748,-2.9123568132228494,-8.115946781700812,2.6294911526774767,-2.9123568132228494,559
mu,player,6596,Jeremy Sarmiento,Ecuador,-0.029583855804004848,0.05119840729413451,0.95,-0.12893283933473032,0.07079294772374581,0.279,0.721,1.0021437258467045,8545.610003135433,2732.353529778454,0.970849462865415,0.8790330000042386,1.0733589614427692,-2.915053713458504,-12.096699999576144,7.335896144276921,-2.915053713458504,560
mu,player,6916,Junior Hoilett,Canada,-0.029667910592675397,0.045990243682274175,0.95,-0.12012964234272965,0.06286992572071962,0.24825,0.75175,1.0029787167314481,8114.147054019892,3163.075704666988,0.9707678617485133,0.8868054617269013,1.0648883156421516,-2.923213825148674,-11.319453827309866,6.488831564215158,-2.923213825148674,561
mu,player,1387,Yannick Carrasco,Belgium,-0.029680235345040606,0.04385131509598256,0.95,-0.11639684638223072,0.05672957792282992,0.25825,0.74175,1.0017948052774253,7279.332235025425,3113.824102751822,0.9707558973487425,0.8901219115365248,1.0583695651974996,-2.924410265125754,-10.987808846347525,5.836956519749958,-2.924410265125754,562
mu,player,3848,Abdou Diallo,Senegal,-0.03011373036831375,0.037031732912745974,0.95,-0.10288648743005786,0.04122530626295267,0.2065,0.7935,1.0010277408206192,8978.834700767773,3415.380450028177,0.9703351706964721,0.9022293820449101,1.042086867795639,-2.9664829303527873,-9.77706179550899,4.208686779563897,-2.9664829303527873,563
mu,player,8079,Matheus Nunes,Portugal,-0.03050194158474783,0.04811522156942355,0.95,-0.12482778673644561,0.06402785928939267,0.26575,0.73425,1.0008261910832041,10527.000909026356,2887.8940479525463,0.9699585488086578,0.8826488933433028,1.0661220997518839,-3.004145119134216,-11.735110665669723,6.612209975188388,-3.004145119134216,564
mu,player,4021,Jérémy Doku,Belgium,-0.030598967070283537,0.054265957517053424,0.95,-0.13731964828921664,0.07522183038936751,0.28625,0.71375,1.0012258427844236,7509.375996519417,2834.8644940623703,0.9698644426749307,0.8716915468831239,1.078123284868127,-3.013555732506934,-12.83084531168761,7.812328486812703,-3.013555732506934,565
mu,player,2110,Roberto Alvarado,Mexico,-0.03075312663199673,0.055445465615724124,0.95,-0.14363499110510453,0.07765545797578648,0.28375,0.71625,1.0005356588473782,8903.508060971526,2503.7811443898445,0.9697149403214315,0.8662038624780053,1.0807502306430792,-3.0285059678568538,-13.379613752199472,8.075023064307917,-3.0285059678568538,566
mu,player,320,Fabian Schär,Switzerland,-0.03076425062881876,0.045093478125430325,0.95,-0.12092177271516613,0.06180580368415009,0.23675,0.76325,1.0021374150338505,9174.324006329709,3037.612639862205,0.9697041532755146,0.8861032743349219,1.063755747221371,-3.0295846724485376,-11.389672566507814,6.375574722137101,-3.0295846724485376,567
mu,player,1287,José Cifuentes,Ecuador,-0.03081157092373305,0.0481032101417302,0.95,-0.1272823581009512,0.05934141953985643,0.26375,0.73625,1.0011576947582344,8563.527668389268,3023.0472613174657,0.9696582676746707,0.8804850254153437,1.0611374719676345,-3.034173232532933,-11.951497458465631,6.113747196763453,-3.034173232532933,568
mu,player,5063,Mathias Jensen,Denmark,-0.0311841626375736,0.04548243416168877,0.95,-0.12102199715080228,0.05639747232071828,0.24675,0.75325,1.0026399366433079,7352.521590482814,3010.5912622451215,0.9692970483367231,0.8860144695846136,1.0580181330953082,-3.0702951663276856,-11.398553041538639,5.801813309530823,-3.0702951663276856,569
mu,player,7966,Kieffer Moore,Wales,-0.03142823871855781,0.046211584548252166,0.95,-0.12199078026923951,0.06071360255602255,0.243,0.757,1.0004562447516827,7719.850713675141,2910.1734282049742,0.9690604949815378,0.8851565293698882,1.0625945462421469,-3.093950501846221,-11.48434706301118,6.259454624214689,-3.093950501846221,570
mu,player,3841,Keylor Navas,Costa Rica,-0.03145991187960831,0.04891583108709098,0.95,-0.12891263930785762,0.06430732481866891,0.2585,0.7415,1.0021198885051201,8253.200995599329,3001.788045868099,0.9690298022584829,0.8790507566738026,1.0664200857652344,-3.0970197741517103,-12.094924332619739,6.642008576523439,-3.0970197741517103,571
mu,player,12777,Abdelhamid Sabiri,Morocco,-0.0315732129919454,0.045630100494939776,0.95,-0.12022002489479645,0.057823348800930964,0.251,0.749,1.000674903597839,7333.423088336976,3126.831911188223,0.968920016323551,0.8867253136081339,1.0595278123191958,-3.107998367644904,-11.32746863918661,5.952781231919579,-3.107998367644904,572
mu,player,2099,Takuma Asano,Japan,-0.0318350154641716,0.04772716595992672,0.95,-0.12409476639896981,0.06173393485831414,0.25075,0.74925,1.0002206544363363,7899.280393017327,3029.806856518869,0.9686663838701384,0.8832961301228542,1.0636792990919937,-3.133361612986163,-11.670386987714576,6.367929909199366,-3.133361612986163,573
mu,player,1531,Lionel Messi,Argentina,-0.03187612879200851,0.026418593026022126,0.95,-0.0834954687757329,0.020653039331941028,0.11525,0.88475,1.0007105590792962,7201.366905361309,3259.8719225982727,0.9686265595901936,0.9198952549134951,1.0208677892133735,-3.1373440409806386,-8.01047450865049,2.086778921337351,-3.1373440409806386,574
mu,player,5098,Ko Itakura,Japan,-0.03212235111108917,0.03869583461274829,0.95,-0.10857617856598051,0.04089104345249532,0.21175,0.78825,1.0011373783431425,7016.998347606458,2957.3019579772026,0.9683880914716596,0.8971105516185123,1.0417385951210132,-3.1611908528340393,-10.288944838148772,4.173859512101319,-3.1611908528340393,575
mu,player,14034,Lawrence Ati Zigi,Ghana,-0.032155130525324906,0.052024690377680184,0.95,-0.1330982610779029,0.07004923316635918,0.27675,0.72325,1.0001868116393016,8408.848597346683,2969.0082504152806,0.9683563487975243,0.8753790721914283,1.0725609855277758,-3.1643651202475698,-12.46209278085717,7.256098552777579,-3.1643651202475698,576
mu,player,1225,Richie Laryea,Canada,-0.03242374148481606,0.04752905945051697,0.95,-0.1274097154205065,0.05963240390144753,0.24275,0.75725,1.0003291575642526,9153.750601293314,2787.593830733222,0.9680962726007665,0.8803728963429788,1.0614462913060954,-3.190372739923353,-11.962710365702122,6.144629130609536,-3.190372739923353,577
mu,player,11094,Cody Gakpo,Netherlands,-0.032451033233803814,0.041525391229737564,0.95,-0.11148525557838121,0.04930243230153586,0.21925,0.78075,1.0022317856708527,8055.376142642616,2944.3654862622266,0.9680698519208336,0.8945045802587079,1.0505380193320226,-3.1930148079166387,-10.549541974129205,5.053801933202262,-3.1930148079166387,578
mu,player,8397,Fabian Rieder,Switzerland,-0.0326562492116027,0.05241550268529951,0.95,-0.13830709897888258,0.06953471031802338,0.263,0.737,1.0003022824517582,8433.870382727038,2913.5040248605274,0.9678712089026518,0.870831219299417,1.0720092703416944,-3.212879109734823,-12.916878070058303,7.200927034169435,-3.212879109734823,579
mu,player,1694,Eden Hazard,Belgium,-0.03266193359854515,0.042228071631814315,0.95,-0.11305463810613979,0.049575785290864934,0.21975,0.78025,1.0015130779402899,8565.805477653415,2955.605387056702,0.967865707163827,0.8931018613885965,1.0508252262926632,-3.2134292836172973,-10.689813861140351,5.082522629266317,-3.2134292836172973,580
mu,player,12642,Ivan Ilić,Serbia,-0.03275494185347366,0.051251063781365264,0.95,-0.13189656327285937,0.06461067386782382,0.2615,0.7385,1.0019047379516366,7652.025452704707,3097.2826236728056,0.967775691849547,0.8764316456119798,1.066743632355545,-3.2224308150452963,-12.356835438802015,6.6743632355545035,-3.2224308150452963,581
mu,player,13782,Anthony Contreras,Costa Rica,-0.03302274002610171,0.05395901380887399,0.95,-0.13828625716267923,0.0759035473876541,0.26775,0.73225,1.0019137510058425,8916.585894320977,3056.30380759076,0.967516557987092,0.8708493691927714,1.0788585104170734,-3.248344201290798,-12.915063080722856,7.885851041707337,-3.248344201290798,582
mu,player,6925,Ilias Chair,Morocco,-0.03312352791455652,0.053209440531626816,0.95,-0.13730551753609951,0.06990396340879643,0.26575,0.73425,1.0029625573044394,8840.18523649918,2872.5693062870437,0.9674190489501149,0.8717038646281965,1.0724051861701784,-3.258095104988512,-12.82961353718035,7.240518617017844,-3.258095104988512,583
mu,player,14010,Firas Al-Buraikan,Saudi Arabia,-0.03375661798156976,0.04761731390186839,0.95,-0.12712320891488113,0.06128870073399131,0.23775,0.76225,1.0007158851257707,9094.222796297643,3048.983648936815,0.9668067793909233,0.8806251650417433,1.0632058181834525,-3.31932206090767,-11.937483495825674,6.32058181834525,-3.31932206090767,584
mu,player,8011,Haris Seferovic,Switzerland,-0.03390337412353264,0.05583396994552693,0.95,-0.143616024934442,0.07562982689677439,0.26575,0.73425,0.9999051671328826,7932.316176882176,2844.250623775058,0.9666649049686824,0.8662202912040841,1.078563245147933,-3.3335095031317596,-13.377970879591594,7.8563245147933,-3.3335095031317596,585
mu,player,3309,Carlos Rodríguez,Mexico,-0.034116174439643106,0.04884550366069936,0.95,-0.1285037604693691,0.062386737625465594,0.245,0.755,1.0008164315496184,9351.75803941346,2777.018186302229,0.9664592202569942,0.8794102554168696,1.064373898575368,-3.3540779743005844,-12.058974458313044,6.4373898575367905,-3.3540779743005844,586
mu,player,1340,Shaq Moore,United States,-0.0341922518845649,0.054107285785430774,0.95,-0.14126048389541562,0.07326354468935385,0.261,0.739,1.0027830078849036,9823.444384226192,3050.7719386976933,0.9663856973056505,0.8682631136803793,1.0760140773460294,-3.3614302694349507,-13.173688631962065,7.6014077346029385,-3.3614302694349507,587
