model,group,player_id,playername,teamname,estimate,posterior_sd,hdi_prob,hdi_lower,hdi_upper,p_gt_zero,p_lt_zero,r_hat,ess_bulk,ess_tail,group_sd_variable,group_sd_estimate,group_sd_posterior_sd,group_sd_hdi_lower,group_sd_hdi_upper,group_sd_r_hat,group_sd_ess_bulk,group_sd_ess_tail,shape_ratio,shape_ratio_hdi_lower,shape_ratio_hdi_upper,conditional_cv_ratio,conditional_cv_ratio_hdi_lower,conditional_cv_ratio_hdi_upper,conditional_cv_pct_difference,conditional_cv_pct_difference_lower,conditional_cv_pct_difference_upper,conditional_cv_pct_change,conditional_variance_ratio,conditional_variance_ratio_hdi_lower,conditional_variance_ratio_hdi_upper,conditional_variance_pct_difference,conditional_variance_pct_difference_lower,conditional_variance_pct_difference_upper,shape_rank,variability_rank
alpha,player,13813,Fran Karacic,Australia,-0.17456813927254866,0.15063069413790744,0.95,-0.4748697322999914,0.11292722426692592,0.12225,0.87775,1.0019742566756769,7189.779030670037,2821.846383030974,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.839819627581046,0.6219660732778178,1.119550453878778,1.0912066143607246,0.9451008740739312,1.2679924048738782,9.120661436072464,-5.489912592606883,26.79924048738782,9.120661436072464,1.190731875224595,0.8932156621753087,1.607804738817841,19.0731875224595,-10.678433782469131,60.78047388178409,568,106
alpha,player,8397,Fabian Rieder,Switzerland,-0.17488740251670643,0.16645526559031665,0.95,-0.49692634563125615,0.1447906600402415,0.1435,0.8565,1.0013943270361403,9306.995825345648,3047.195355186441,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.8395515468386779,0.60839779331636,1.1557975903198225,1.0913808193465404,0.9301631017182549,1.2820536070753499,9.138081934654041,-6.98368982817451,28.205360707534986,9.138081934654041,1.191112092837526,0.8652033957981246,1.6436614514149155,19.111209283752608,-13.479660420187544,64.36614514149154,569,105
alpha,player,4892,Josko Gvardiol,Croatia,-0.17548804610214638,0.06249700237912811,0.95,-0.30011837053745144,-0.05285391351624201,0.00325,0.99675,1.0028812097085782,6083.707424179435,3049.0703732920806,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.8390474270007526,0.7407305348205956,0.9485185681038935,1.0917086340132272,1.0267792452377538,1.161903008235086,9.170863401322716,2.677924523775377,16.190300823508608,9.170863401322716,1.1918277415790264,1.0542756184510114,1.3500186005457426,19.18277415790264,5.4275618451011365,35.001860054574266,570,104
alpha,player,4739,Ajdin Hrustic,Australia,-0.1758507481927651,0.1660959349969747,0.95,-0.5108500820121885,0.13973350776590887,0.1435,0.8565,1.0032655608480052,8225.046484141862,3123.4350731722484,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.8387431579277013,0.5999853252317415,1.1499673006642612,1.0919066344684307,0.9325180660394816,1.2910102365623746,9.190663446843072,-6.748193396051838,29.10102365623746,9.190663446843072,1.1922600983961753,0.869589943490015,1.6667074309088385,19.226009839617532,-13.041005650998505,66.67074309088386,571,103
alpha,player,1907,Vitinha,Portugal,-0.17640984139121452,0.11138896404924303,0.95,-0.3935731387611315,0.033407364911870005,0.053,0.947,0.9999526735971753,8460.220033938453,2814.044510395312,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.8382743533977818,0.6746419732942703,1.0339716572341602,1.0922119159229755,0.983435050523284,1.2174841645747365,9.22119159229755,-1.656494947671605,21.748416457473652,9.22119159229755,1.1929268692841368,0.9671444985977341,1.4822676909902441,19.292686928413683,-3.2855501402265896,48.226769099024416,572,102
alpha,player,449,Aaron Mooy,Australia,-0.1776684314459276,0.09242729311483368,0.95,-0.36162351893634415,0.0019189856034267777,0.027,0.973,1.00104734949514,7749.27961933386,3160.3546757947083,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.8372199732888163,0.696544554319246,1.0019208280346443,1.0928994557604963,0.9990409673643178,1.1981896102137866,9.289945576049629,-0.09590326356821999,19.818961021378655,9.289945576049629,1.194429220401589,0.9980828544722319,1.435658342024266,19.442922040158894,-0.1917145527768116,43.565834202426586,573,101
alpha,player,13801,Yuki Soma,Japan,-0.17885780802173895,0.1742247640341591,0.95,-0.5288760272413571,0.16137634246700192,0.14975,0.85025,1.0014654314704798,7669.015107356096,2649.2807231216316,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.8362247954017352,0.5892669175658848,1.175127135850883,1.0935495835592293,0.922481302806302,1.3026986711154922,9.354958355922927,-7.751869719369797,30.26986711154922,9.354958355922927,1.1958506917025638,0.8509717540272121,1.6970238277260694,19.585069170256375,-14.902824597278785,69.70238277260694,574,100
alpha,player,1393,Joao Felix,Portugal,-0.17985283963082013,0.1052395968943641,0.95,-0.38896396010098994,0.02345018846981417,0.0395,0.9605,1.0023498663678487,7043.199324985113,2596.1922298503764,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.8353931391287706,0.6777586959287693,1.0237273060529704,1.0940937771213228,0.9883433768114036,1.2146815941868354,9.409377712132283,-1.1656623188596393,21.46815941868354,9.409377712132283,1.1970411931356026,0.976822630486968,1.475451375256272,19.704119313560263,-2.3177369513031953,47.54513752562719,575,99
alpha,player,8593,Rafael Leao,Portugal,-0.18066091779885177,0.13995170067887067,0.95,-0.45601336919001584,0.07983959201237409,0.095,0.905,1.001340757607296,8897.247544175852,3126.0145286217235,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.8347183488496828,0.6338053635775683,1.083113313712546,1.0945359230849683,0.960866501392865,1.2560937218821036,9.453592308496827,-3.9133498607134998,25.609372188210354,9.453592308496827,1.1980088869234637,0.9232644334989646,1.577771438151635,19.800888692346376,-7.673556650103541,57.7771438151635,576,98
alpha,player,13994,Saud Abdulhamid,Saudi Arabia,-0.18119419714975873,0.11508664037109854,0.95,-0.4047607709420192,0.041979712508130984,0.05625,0.94375,1.000074751173436,7630.250309564074,3176.079799197856,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.8342733294607899,0.6671363901798755,1.0428733212521224,1.0948278087006855,0.9792288975682293,1.2243136306647804,9.482780870068552,-2.0771102431770716,22.43136306647804,9.482780870068552,1.198647930704345,0.9588892338326896,1.4989438662315764,19.864793070434494,-4.111076616731035,49.89438662315764,577,97
alpha,player,8134,Denzel Dumfries,Netherlands,-0.1816448331541821,0.09424382365005278,0.95,-0.37328398456931433,0.0024822198110236718,0.027,0.973,0.9997161028882952,7286.085698826298,3039.353201786112,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.8338974605573959,0.6884696903112499,1.0024853030691991,1.0950745209086148,0.9987596599528611,1.2051957384331675,9.507452090861479,-0.12403400471389103,20.519573843316753,9.507452090861479,1.1991882063432324,0.9975208583491546,1.4524967679374678,19.918820634323243,-0.24791416508453956,45.24967679374679,578,96
alpha,player,9824,Montassar Talbi,Tunisia,-0.18179982913379222,0.10518429037917884,0.95,-0.3915539336636554,0.025815373894246058,0.04125,0.95875,1.0005303805522985,7067.111640741146,2885.3357717775916,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.8337682198197585,0.6760055900533627,1.026151476632212,1.095159390271232,0.9871752599761845,1.2162556097395352,9.5159390271232,-1.2824740023815506,21.62556097395352,9.5159390271232,1.1993740900992569,0.9745149939090474,1.4792777082228887,19.937409009925688,-2.548500609095261,47.92777082228887,579,95
alpha,player,4926,Borna Sosa,Croatia,-0.1841669271442566,0.08578294950701976,0.95,-0.3549328838340611,-0.019924661425398966,0.01425,0.98575,1.0003321395804563,7204.478760161524,2899.110893288975,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.8317969427488981,0.7012205048610199,0.9802725228594531,1.0964563324240606,1.0100121199308454,1.1941879825706374,9.64563324240606,1.0012119930845387,19.41879825706374,9.64563324240606,1.202216488912822,1.0201244824072002,1.4260849377161289,20.221648891282197,2.0124482407200217,42.608493771612885,580,94
alpha,player,8327,Marten De Roon,Netherlands,-0.18478054263423135,0.11372422864083753,0.95,-0.4140617561506401,0.03054538236754186,0.04775,0.95225,1.0013117443858617,10045.77498704934,3064.5115146696858,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.8312866958240323,0.6609601316520369,1.0310166789649435,1.0967927853294281,0.9848433448854755,1.2300205518616194,9.679278532942813,-1.5156655114524464,23.00205518616194,9.679278532942813,1.202954413950685,0.9699164139652118,1.5129505580019627,20.295441395068494,-3.0083586034788223,51.295055800196266,581,93
alpha,player,14010,Firas Al-Buraikan,Saudi Arabia,-0.18569064794901619,0.1317426026501263,0.95,-0.4466471150648613,0.07125347275210986,0.0815,0.9185,1.0014347670204997,8570.420303951543,3043.9084998348785,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.8305304815535633,0.6397696335105659,1.0738533839471631,1.097291997376271,0.9650004258228417,1.2502250280253904,9.729199737627091,-3.4999574177158266,25.022502802539037,9.729199737627091,1.2040497275060063,0.931225821838266,1.5630626207010883,20.404972750600624,-6.877417816173404,56.30626207010883,582,92
alpha,player,233,Romain Saïss,Morocco,-0.18899192686358643,0.09514021954306721,0.95,-0.38025561857708384,-0.009410776446062983,0.021,0.979,0.9998445978052147,6023.959141792835,2913.362829896974,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.8277931895550993,0.6836866238721522,0.9906333663294721,1.0991047265128409,1.0047164759460554,1.209404160865094,9.910472651284085,0.47164759460553984,20.940416086509405,9.910472651284085,1.2080311998428666,1.0094551970374603,1.4626584243178022,20.803119984286656,0.9455197037460339,46.26584243178022,583,91
alpha,player,13830,Pedro,Brazil,-0.18900450011431935,0.19025402771086722,0.95,-0.5618623194281906,0.17747017836782522,0.167,0.833,1.0013760662356688,7852.109272523675,3025.802064340168,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.8277827815692033,0.5701462800402831,1.1941924446036098,1.0991116361942141,0.915087958165674,1.3243624313087057,9.911163619421416,-8.491204183432599,32.436243130870565,9.911163619421416,1.2080463888175226,0.8373859711798223,1.7539358494619064,20.804638881752258,-16.261402882017773,75.39358494619064,584,90
alpha,player,1228,Jonathan Osorio,Canada,-0.1914741910680845,0.12990944454586204,0.95,-0.45417680886562556,0.06073316601372523,0.0685,0.9315,1.0015720645065154,8786.830316836313,3292.6340096997374,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.8257409363230772,0.6349704549144792,1.0626153344689515,1.1004697075583276,0.9700898499045966,1.2549408053666389,10.046970755832763,-2.991015009540343,25.494080536663887,10.046970755832763,1.2110335772535112,0.9410743168879226,1.5748764249742684,21.103357725351124,-5.892568311207736,57.48764249742684,585,89
alpha,player,13858,Josip Juranovic,Croatia,-0.19208582450542955,0.0732001131964361,0.95,-0.3408872958962011,-0.05041993077019727,0.00375,0.99625,1.000670083334113,7038.673102385928,2772.019882833785,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.8252360399773211,0.7111390519795886,0.9508300578548895,1.1008063010586282,1.0255304238108849,1.1858308260507053,10.08063010586282,2.5530423810884884,18.583082605070533,10.08063010586282,1.2117745124503794,1.0517126501617333,1.4061947480120982,21.177451245037936,5.171265016173332,40.61947480120982,586,88
alpha,player,61,Hugo Lloris,France,-0.19224285412480538,0.11389262062236406,0.95,-0.4173464394346586,0.028771327895964587,0.045,0.955,1.0006128097504072,7174.8956215463295,2996.050628162041,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.8251064636499952,0.6587926486525587,1.0291892206999003,1.1008927340489496,0.985717315315857,1.232042325601629,10.08927340489496,-1.4282684684142954,23.204232560162907,10.08927340489496,1.2119648118817714,0.9716386257135008,1.5179282920738706,21.19648118817714,-2.836137428649921,51.79282920738706,587,87
alpha,player,13785,Gerson Torres,Costa Rica,-0.19232416058596466,0.1623721254937723,0.95,-0.5188321553566685,0.12124676517605333,0.12075,0.87925,1.0002215404575083,9063.17913438115,2735.277099887664,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.8250393798905646,0.5952152611870887,1.128903452058077,1.1009374898048372,0.9411776369215774,1.2961730012995618,10.093748980483719,-5.882236307842259,29.61730012995618,10.093748980483719,1.212063356457776,0.8858153442412846,1.6800644492979138,21.206335645777607,-11.41846557587154,68.00644492979137,588,86
alpha,player,13032,Pathe Ciss,Senegal,-0.19429314410725593,0.14323938600335773,0.95,-0.4756434874714727,0.07792389945746081,0.08525,0.91475,1.0030383240276797,6749.0253716670095,2385.953947659236,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.8234164891939778,0.6214850099487534,1.0810403877796764,1.1020218873951972,0.9617873047179748,1.2684830576193682,10.202188739519723,-3.82126952820252,26.84830576193682,10.202188739519723,1.2144522402980726,0.9250348195166664,1.6090492674673813,21.445224029807264,-7.496518048333356,60.90492674673813,589,85
alpha,player,1665,Ante Budimir,Croatia,-0.19437874273381908,0.19058512970543134,0.95,-0.5816598364232876,0.18455441811618495,0.14475,0.85525,1.0039019325518543,7834.3539848638875,2780.6064015597613,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.823346008889965,0.5589697977126276,1.2026824272161922,1.1020690541845448,0.9118523407777628,1.3375370739054033,10.206905418454483,-8.814765922223721,33.753707390540335,10.206905418454483,1.2145562001912171,0.8314746913818852,1.7890054240714286,21.455620019121714,-16.852530861811477,78.90054240714286,590,84
alpha,player,8071,Sebastian Coates,Uruguay,-0.19468761474214438,0.12428357039510565,0.95,-0.43327466233726336,0.04196898573734824,0.055,0.945,1.0008494203503358,8262.014179882144,2548.793963620485,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.8230917396250033,0.6483823811257077,1.042862134649048,1.1022392664686986,0.9792341495642775,1.2418936243461491,10.223926646869863,-2.0765850435722544,24.189362434614914,10.223926646869863,1.2149314005454548,0.9588995196728738,1.542299774191614,21.493140054545478,-4.110048032712621,54.2299774191614,591,83
alpha,player,4615,Josip Stanisic,Croatia,-0.19901961363783993,0.15993265125320308,0.95,-0.5219792984764837,0.10757703999129202,0.102,0.898,1.0013238105609275,8163.543692158759,2789.965874830106,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.8195338191357633,0.5933449781409312,1.11357664737721,1.104629303586389,0.9476324906356783,1.298214227857962,10.4629303586389,-5.236750936432166,29.8214227857962,10.4629303586389,1.2202058983417507,0.898007337308379,1.6853601814128443,22.020589834175077,-10.199266269162099,68.53601814128443,592,82
alpha,player,8326,Teun Koopmeiners,Netherlands,-0.2002706708521874,0.11328724951155632,0.95,-0.43195861217969334,0.018729786673161233,0.04075,0.95925,1.0020563595425318,7723.979140678129,2452.6969416677157,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.8185091765158454,0.6492362466022109,1.0189062893580283,1.1053204969741854,0.9906788207114625,1.2410766960052912,10.532049697418543,-0.9321179288537484,24.107669600529125,10.532049697418543,1.2217334010312602,0.9814445258062541,1.5402713653674103,22.173340103126016,-1.8555474193745924,54.027136536741025,593,81
alpha,player,1810,Youssef En-Nesyri,Morocco,-0.2005329388791059,0.13353204316926542,0.95,-0.46632018081776694,0.051829826755992216,0.06,0.94,1.0017015826370732,7426.745605317299,2723.9826580387244,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.8182945358770247,0.627306400413239,1.0531965013975557,1.105465451591145,0.9744179960172871,1.262583590672066,10.546545159114507,-2.558200398271293,26.258359067206595,10.546545159114507,1.2220538646616144,0.9494904309623458,1.594117323434367,22.205386466161436,-5.0509569037654245,59.41173234343671,594,80
alpha,player,13866,Selim Amallah,Morocco,-0.20083209577431052,0.1116966244007892,0.95,-0.42167685040678643,0.013977390022038384,0.032,0.968,1.0014232171938275,7808.960013124486,2535.0357898593124,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.8180497740372302,0.6559459738229461,1.014075530453892,1.1056308177645715,0.993035669127076,1.2347128404674972,10.56308177645715,-0.6964330872924029,23.47128404674972,10.56308177645715,1.2224195051907552,0.9861198401586596,1.524515798415315,22.241950519075516,-1.388015984134039,52.451579841531505,595,79
alpha,player,13990,Yasser Al-Shahrani,Saudi Arabia,-0.20132847459250539,0.17922551437498266,0.95,-0.5656687576569787,0.15078303940439192,0.126,0.874,1.0000340080450818,6482.840718695895,2751.4664143399227,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.8176438122209279,0.5679801786249352,1.1627443610044443,1.1059052576790438,0.9273803275716145,1.3268853833060288,10.59052576790438,-7.261967242838551,32.68853833060288,10.59052576790438,1.2230264389621521,0.8600342719668349,1.760624820431187,22.302643896215212,-13.996572803316509,76.06248204311869,596,78
alpha,player,8136,Ivan Perisic,Croatia,-0.20197121123156264,0.08355447637509501,0.95,-0.36403039024421513,-0.041222597900554984,0.007,0.993,1.0011698107309663,8083.863447242733,2502.0528322219434,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.8171184514375132,0.6948700771506855,0.9596154977764996,1.1062607177069985,1.0208251786915197,1.1996324223025174,10.626071770699852,2.0825178691519675,19.963242230251744,10.626071770699852,1.2238127755416037,1.042084045450573,1.4391179486394057,22.381277554160373,4.208404545057309,43.91179486394057,597,77
alpha,player,13912,Jin-su Kim,South Korea,-0.20476397445392053,0.10645021587925234,0.95,-0.41938418211728,0.000825639847720612,0.0255,0.9745,1.002421960495237,7518.973873925794,2626.380646668368,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.8148396166821282,0.6574515656085409,1.000825980782123,1.1078065588712782,0.9995872652745602,1.2332982579265441,10.780655887127821,-0.04127347254397895,23.32982579265441,10.780655887127821,1.2272353718782227,0.999174700899074,1.5210245930046487,22.723537187822274,-0.08252991009259913,52.102459300464865,598,76
alpha,player,11113,Sebastian Szymanski,Poland,-0.2061776990732988,0.14734807697897082,0.95,-0.49622929747039396,0.07102086870697245,0.08025,0.91975,1.001110067412904,9781.763643583421,2827.101723780686,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.8136884717478717,0.6088220237165969,1.0736036303541467,1.1085899023995618,0.965112663850773,1.2816068583767424,10.858990239956178,-3.488733614922701,28.160685837674237,10.858990239956178,1.2289715717022698,0.931442453925135,1.6425161394383034,22.89715717022698,-6.855754607486498,64.25161394383035,599,75
alpha,player,13856,Josip Sutalo,Croatia,-0.20886101015388706,0.13074360810173125,0.95,-0.46529841815121326,0.040429851952645146,0.05525,0.94475,1.001466309664538,7875.105200559158,2995.367082212151,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.8115080191800519,0.6279476862388372,1.0412582649064972,1.1100782463832495,0.9799880257875275,1.2619387250228271,11.007824638324948,-2.001197421247247,26.193872502282712,11.007824638324948,1.2322737130933106,0.9603765306869356,1.5924893457122387,23.22737130933106,-3.9623469313064374,59.24893457122386,600,74
alpha,player,12960,Ricardo Rodriguez,Switzerland,-0.20995662998404344,0.0896171153597121,0.95,-0.38718245850361366,-0.03702844150828658,0.008,0.992,1.0005672400448429,6124.5599037798565,2987.198171233663,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.8106194017842175,0.6789672002847983,0.9636487273360288,1.1106865248484064,1.0186866715592764,1.2136000973302645,11.068652484840635,1.868667155927639,21.360009733026452,11.068652484840635,1.2336245564798294,1.0377225348125172,1.4728251962400272,23.362455647982937,3.7722534812517194,47.28251962400272,601,73
alpha,player,12222,Majid Hosseini,Iran,-0.2121951299146722,0.11964882871825751,0.95,-0.45113972328397756,0.0188708704177805,0.0365,0.9635,1.0012149883343564,8961.741967646545,3147.5890362440337,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.8088068597540311,0.6369018459432176,1.0190500506136968,1.111930356652322,0.9906089388374201,1.253036570250918,11.193035665232198,-0.9391061162579928,25.30365702509181,11.193035665232198,1.2363891180449598,0.9813060697045995,1.5701006463861842,23.638911804495976,-1.8693930295400452,57.01006463861842,602,72
alpha,player,13873,Pierre Kunde,Cameroon,-0.21232036036242685,0.1466939113710352,0.95,-0.5112060983931189,0.07162842258816345,0.074,0.926,1.0009270521183486,8151.800199316846,2558.828606954923,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.8087055788506959,0.5997717586464983,1.0742561005919717,1.111999982600339,0.9648195294044153,1.2912400674137372,11.199998260033905,-3.518047059558471,29.12400674137372,11.199998260033905,1.2365439613031544,0.9308767243201573,1.667300911694633,23.654396130315437,-6.912327567984267,66.7300911694633,603,71
alpha,player,13780,Keysher Fuller,Costa Rica,-0.21472569158390944,0.1343126237276301,0.95,-0.48480854344572827,0.04955844246117094,0.05175,0.94825,1.001701097146787,10702.897357760234,2925.9451870671764,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.8067627116292166,0.6158150873131514,1.050807002167755,1.1133381512619784,0.9755252635221522,1.274309255894803,11.333815126197845,-2.4474736477847814,27.430925589480303,11.333815126197845,1.23952183905544,0.9516495397699646,1.6238640796591668,23.95218390554399,-4.835046023003542,62.38640796591668,604,70
alpha,player,320,Fabian Schär,Switzerland,-0.21883824166297444,0.1334866902316815,0.95,-0.48787234456113693,0.036868102750627345,0.04675,0.95325,1.0040107152551692,7233.242011928725,2929.947597700267,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.8034516726491797,0.6139312397025815,1.0375561610089312,1.1156298360726271,0.9817348165179035,1.276262866941474,11.562983607262712,-1.8265183482096492,27.626286694147396,11.562983607262712,1.2446299311354367,0.9638032499634418,1.6288469055336707,24.462993113543675,-3.61967500365582,62.88469055336707,605,69
alpha,player,8927,Ao Tanaka,Japan,-0.21965775190100742,0.14050885530690477,0.95,-0.505159011799452,0.051396559688074966,0.05625,0.94375,1.0006949152634352,7677.750381847679,2761.0345458707475,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.802793505501872,0.6034096185488527,1.0527402848763885,1.1160870647783894,0.9746291104977296,1.2873418433576491,11.608706477838936,-2.53708895022704,28.734184335764912,11.608706477838936,1.2456503361656406,0.9499019030295955,1.6572490216594697,24.565033616564058,-5.0098096970404455,65.72490216594697,606,68
alpha,player,8026,Daley Blind,Netherlands,-0.2217756371440612,0.0813325878581553,0.95,-0.3908332188863489,-0.06485954183512961,0.001,0.999,1.0013366795906655,7836.9676101851655,2710.265113290604,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.8010950801531899,0.6764929728825628,0.9371990913975679,1.1172695629289633,1.0329613466689986,1.2158174020045143,11.726956292896329,3.2961346668998637,21.581740200451428,11.726956292896329,1.2482912762474767,1.0670091437122313,1.4782119550170068,24.82912762474767,6.700914371223132,47.82119550170067,607,67
alpha,player,668,Przemyslaw Frankowski,Poland,-0.2243665416593658,0.12359164805562355,0.95,-0.4661102978398332,0.025180201814046094,0.037,0.963,1.0029586485554154,8085.853778757504,3041.8041585161154,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.7990222057622057,0.6274380751662959,1.0254999008174883,1.1187178702105893,0.9874888228468447,1.26245110022211,11.871787021058932,-1.2511177153155306,26.245110022210994,11.871787021058932,1.251529673128517,0.9751341752474469,1.5937827804520157,25.152967312851704,-2.4865824752553056,59.37827804520157,608,66
alpha,player,13996,Hassan Tambakti,Saudi Arabia,-0.22877002027102844,0.14052653550873895,0.95,-0.5071034367649638,0.04653495246927858,0.04775,0.95225,1.0031768092006912,7596.721478177875,2842.787472054111,alpha_1|player_id_sigma,0.2238064787730614,0.010269322064901915,0.20445686044223468,0.24414234882650174,1.0011205461412593,1457.2457413859695,2256.1813268167707,0.795511463980017,0.6022374737652092,1.0476346958481284,1.1211837088884093,0.9770011242391534,1.2885940217604426,12.118370888840936,-2.299887576084658,28.859402176044256,12.118370888840936,1.2570529090767693,0.9545311967645697,1.6604745529167522,25.705290907676925,-4.546880323543034,66.04745529167522,609,65
